product,label,phase,lever,value,margin,margin_per_mol_e,margin_over_revenue,env_margin,env_margin_per_mol_e,env_margin_over_avoided,V_applied_V,eta_ohm_V,revenue,cost_total,gwp_avoided,gwp_total,kg_sold_per_m2_yr,breakeven_price_usd_per_kg
ethanol,Ethanol,liquid,overpotential,0.84,-71.39998992892542,-0.023830870445179085,-7.999448969602225,-17.806182845868847,-0.0059430937867844735,-1.139973358225359,1.07,0.2,8.925613526662175,108.52431767206136,15.619823671658805,82.77375639635672,11.15701690832772,7.19955917568178
ethanol,Ethanol,liquid,overpotential,0.86,-71.51832677103069,-0.023870367228804815,-8.012707088133997,-18.838282497832722,-0.00628757329045036,-1.2060496260283404,1.09,0.2,8.925613526662175,108.64265451416662,15.619823671658805,83.80585604832059,11.15701690832772,7.210165670507196
ethanol,Ethanol,liquid,overpotential,0.88,-71.63666361313595,-0.023909864012430546,-8.025965206665767,-19.870382149796626,-0.0066320527941162565,-1.2721258938313238,1.11,0.2,8.925613526662175,108.76099135627189,15.619823671658805,84.8379557002845,11.15701690832772,7.220772165332614
ethanol,Ethanol,liquid,overpotential,0.9,-71.7550004552412,-0.023949360796056272,-8.039223325197536,-20.90248180176053,-0.006976532297782153,-1.338202161634307,1.1300000000000001,0.2,8.925613526662175,108.87932819837714,15.619823671658805,85.8700553522484,11.15701690832772,7.231378660158029
ethanol,Ethanol,liquid,overpotential,0.92,-71.87333729734647,-0.023988857579682006,-8.052481443729308,-21.934581453724405,-0.0073210118014480395,-1.4042784294372883,1.1500000000000001,0.2,8.925613526662175,108.9976650404824,15.619823671658805,86.90215500421228,11.15701690832772,7.241985154983445
ethanol,Ethanol,liquid,overpotential,0.9400000000000001,-71.99167413945173,-0.024028354363307736,-8.065739562261077,-22.96668110568831,-0.007665491305113936,-1.4703546972402715,1.1700000000000002,0.2,8.925613526662175,109.11600188258767,15.619823671658805,87.93425465617618,11.15701690832772,7.2525916498088625
ethanol,Ethanol,liquid,overpotential,0.96,-72.110010981557,-0.024067851146933467,-8.078997680792849,-23.9987807576522,-0.008009970808779828,-1.536430965043254,1.19,0.2,8.925613526662175,109.23433872469293,15.619823671658805,88.96635430814007,11.15701690832772,7.263198144634279
ethanol,Ethanol,liquid,overpotential,0.98,-72.22834782366226,-0.0241073479305592,-8.09225579932462,-25.03088040961609,-0.008354450312445718,-1.6025072328462362,1.21,0.2,8.925613526662175,109.3526755667982,15.619823671658805,89.99845396010396,11.15701690832772,7.273804639459696
ethanol,Ethanol,liquid,overpotential,1.0,-72.34668466576753,-0.02414684471418493,-8.10551391785639,-26.062980061579992,-0.008698929816111615,-1.6685835006492193,1.23,0.2,8.925613526662175,109.47101240890346,15.619823671658805,91.03055361206786,11.15701690832772,7.284411134285112
ethanol,Ethanol,liquid,coulombic_efficiency,1.0,-66.42984256050437,-0.022172005532898383,-7.442607991267855,25.542002536614845,0.008525045367183076,1.6352298894999189,0.22999999999999998,0.2,8.925613526662175,103.5541703036403,15.619823671658805,39.425571013873025,11.15701690832772,6.754086393014284
